ID,status,meaning_ru,idxs,glosses,lemma,glottocode,reference
8943,,мыло,788,SOAP,̄САП́УН,bagv1239,kvamagomedova2004
4779,,мыло,788,SOAP,С¯АПУ'Н,kara1474,kptmagomedovakhalidova2001
8909,,мыло,788,SOAP,с̄аᴴгьу',akhv1239,akvmagomedovaabdulayeva2007
4659,,мысль,2975,THOUGHT,ГЬИНÁГВАР,tind1238,tinmagomedova2003
4973,,мысль,2975,THOUGHT,ПИ́КРУ,ghod1238,gdosaidova2006
8142,,мысль,2975,THOUGHT,П́ИКВРА,bagv1239,kvamagomedova2004
8119,,мысль,2975,THOUGHT,пи'киро,akhv1239,akvmagomedovaabdulayeva2007
4321,,мысль; дума; соображение,2975,THOUGHT,ПИКРУ',kara1474,kptmagomedovakhalidova2001
3862,,мысль; идея; дума; размышление; раздумье; помыслы,2975,THOUGHT,ПИКРУ,andi1255,anisalimov2010
613,,мыть,2235,CLEAN (SOMETHING),Б/ЕЗИ́ᴴ,ghod1238,gdosaidova2006
2974,,мыть,2235,CLEAN (SOMETHING),Б/́УЧУ/НА,bagv1239,kvamagomedova2004
2985,,мыть,1453,WASH,Б/УЧ́УЧУ/НА,bagv1239,kvamagomedova2004
12554,,мыть,2235,CLEAN (SOMETHING),чо̄'/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
1447,,мышь,1491,MOUSE,ГЬИНКӀКӀУ,andi1255,anisalimov2010
4468,,мышь,1491,MOUSE,ГЬЕК̅ВĀ́,tind1238,tinmagomedova2003
4469,,мышь,2139,MUROID (MOUSE OR RAT),ГЬЕК̅ВÁЙИ,tind1238,tinmagomedova2003
2070,,мышь,1491,MOUSE,ГЬИККВ/Á,ghod1238,gdosaidova2006
4060,,мышь,1491,MOUSE,ГЬЕКIÓЧА,bagv1239,kvamagomedova2004
1902,,мышь,1491,MOUSE,ГЬЕ'РК¯|ВА,kara1474,kptmagomedovakhalidova2001
4350,,мышь,1491,MOUSE,иᴴкĪо'тIи,akhv1239,akvmagomedovaabdulayeva2007
119,,мягкий,1856,SOFT,АНТА,andi1255,anisalimov2010
7575,,мягкий,1856,SOFT,ЛIАᴴЛIУ́/Б,tind1238,tinmagomedova2003
4252,,мягкий,1856,SOFT,ЛЪУ́НА,ghod1238,gdosaidova2006
9374,,мягкий,1856,SOFT,ТАБÁ/Б,bagv1239,kvamagomedova2004
6630,,мягкий,1856,SOFT,лъ̄е'мада/б/е,akhv1239,akvmagomedovaabdulayeva2007
9379,,мягкий; нежный,1954,GENTLE,ТАБÁ/Б,tind1238,tinmagomedova2003
4868,,мягкий; нежный,1856,SOFT,ТАБА'/Б,kara1474,kptmagomedovakhalidova2001
5793,,мягкий; нежный; любезный; ласковый,1954,GENTLE,Х|ЕРЕНО'/Б,kara1474,kptmagomedovakhalidova2001
3898,,мягкость,1856,SOFT,ПОЛПОРИ,andi1255,anisalimov2010
10212,,мягкость,1856,SOFT,ХОХ́УНЛГЬАР,bagv1239,kvamagomedova2004
1375,,мягкость,1856,SOFT,бигьа'лъила,akhv1239,akvmagomedovaabdulayeva2007
1916,,мясо,634,MEAT,ЖИЖИ,andi1255,anisalimov2010
1917,,мясо,634,MEAT,ЖИЖИКӀИ,andi1255,anisalimov2010
5415,,мясо,634,MEAT,ДЖИ́ДЖИ,tind1238,tinmagomedova2003
8902,,мясо,634,MEAT,РЍКЬИ,tind1238,tinmagomedova2003
5294,,мясо,634,MEAT,РИКЬИ́,ghod1238,gdosaidova2006
5077,,мясо,634,MEAT,Ж́ИЖИ,bagv1239,kvamagomedova2004
8648,,мясо,634,MEAT,РИКЬ,bagv1239,kvamagomedova2004
2377,,мясо,634,MEAT,ЖИЖИ',kara1474,kptmagomedovakhalidova2001
4557,,мясо,634,MEAT,РИ'КЬИ,kara1474,kptmagomedovakhalidova2001
3840,,мясо,634,MEAT,жи'жи,akhv1239,akvmagomedovaabdulayeva2007
8635,,мясо,634,MEAT,рикьи',akhv1239,akvmagomedovaabdulayeva2007
10417,,мятый,380,WRINKLED,X̅ВÁX̅ВАНУ/Б,tind1238,tinmagomedova2003
10342,,мятый,380,WRINKLED,X̄ВАX̄ВАН́У/Б,bagv1239,kvamagomedova2004
2983,?,мять; месить,1520,CRUSH,КӀКӀВАРУ,andi1255,anisalimov2010
10729,,мяч,1845,BALL,ХЪВАᴴТIÁТIА,tind1238,tinmagomedova2003
3573,,мяч,1845,BALL,КЪАКЪУРÁ,ghod1238,gdosaidova2006
5835,,мяч,1845,BALL,КВÁТАРА,bagv1239,kvamagomedova2004
4719,,мяч,1845,BALL,СОЛО'-СОЛО,kara1474,kptmagomedovakhalidova2001
2420,,мяч,1845,BALL,гу'жила,akhv1239,akvmagomedovaabdulayeva2007
4622,,мяч; мячик,1845,BALL,ТОРГЬО,andi1255,anisalimov2010
6180,,набить; разбить,2558,BREAK (CLEAVE),ЧИ'ХМА¯/ЛЪА,kara1474,kptmagomedovakhalidova2001
288,,наверху,1265,HIGH,АХÁ,tind1238,tinmagomedova2003
2115,,наверху,1265,HIGH,ГЬИ́ЛАДА,ghod1238,gdosaidova2006
2737,,наверху,1265,HIGH,КА'ЪА,kara1474,kptmagomedovakhalidova2001
5963,,наверху,1265,HIGH,кьIа'до,akhv1239,akvmagomedovaabdulayeva2007
1388,,наверху; вверху,1741,ABOVE,ГЬИЛА,andi1255,anisalimov2010
402,?,навыворот; обратно,2911,BACKWARD,БЕХУБЕКЪУДБА,andi1255,anisalimov2010
7161,,надеть,158,PUT ON,ШАМИ́,ghod1238,gdosaidova2006
1871,,надеяться,1092,HOPE,бу'жу/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
5285,,надеяться; любить,1092,HOPE,ХЬУЛДДУ,andi1255,anisalimov2010
5490,,нажимать; пожать; обжимать; давить; цедить,1913,PRESS,ЦӀЦӀУРУ,andi1255,anisalimov2010
10211,,назад,2911,BACKWARD,ХÈРИ,tind1238,tinmagomedova2003
5107,,назад,2911,BACKWARD,РÁКЪУДАРА,ghod1238,gdosaidova2006
4102,,назад,2911,BACKWARD,ГЬЕРÁХ,bagv1239,kvamagomedova2004
5291,,назад,2911,BACKWARD,ХИДИ'ХЪ,kara1474,kptmagomedovakhalidova2001
8687,,назад,2911,BACKWARD,рос̄охъа',akhv1239,akvmagomedovaabdulayeva2007
12010,,название,1405,NAME,цĪе'ри,akhv1239,akvmagomedovaabdulayeva2007
57,,наказание,390,PUNISHMENT,АЗАБ,andi1255,anisalimov2010
5403,,наказание,390,PUNISHMENT,ДЖÀЗА,tind1238,tinmagomedova2003
5694,,наказание,390,PUNISHMENT,ТАМИ́ХI/И,ghod1238,gdosaidova2006
4933,,наказание,390,PUNISHMENT,ДЖАЗÁ,bagv1239,kvamagomedova2004
4921,,наказание,390,PUNISHMENT,ТАМИ'Х|,kara1474,kptmagomedovakhalidova2001
9278,,наказание,390,PUNISHMENT,тами'хIи,akhv1239,akvmagomedovaabdulayeva2007
3031,,накалять; печь,183,BAKE,КЪА'РА¯ЛЪА,kara1474,kptmagomedovakhalidova2001
4001,,наковальня,1648,ANVIL,РАЧИ,andi1255,anisalimov2010
8756,,наковальня,1648,ANVIL,РÁЧ̅И²,tind1238,tinmagomedova2003
4070,,наковальня,1648,ANVIL,ЛÁБЧИ,ghod1238,gdosaidova2006
8461,,наковальня,1648,ANVIL,РАЧ,bagv1239,kvamagomedova2004
4445,,наковальня,1648,ANVIL,РА'ЧЕЛ,kara1474,kptmagomedovakhalidova2001
8447,,наковальня,1648,ANVIL,ра'чи,akhv1239,akvmagomedovaabdulayeva2007
9934,,наливать,1487,POUR,ТIИТÍИНИ/ЛА,bagv1239,kvamagomedova2004
5134,,наливать,1487,POUR,Т|ИᴴТ|/А¯'ЛЪА,kara1474,kptmagomedovakhalidova2001
9815,,наливать,1487,POUR,тIину'/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
9836,,наливать,1487,POUR,тIитIину'/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
9860,,наливать; выливать,1487,POUR,ТIИ́ТI/ИᴴЛЪ’А,tind1238,tinmagomedova2003
4315,,налог,873,TAX,МАГЪÁЛУ,ghod1238,gdosaidova2006
7207,,налог,873,TAX,МАГЪÁЛ,bagv1239,kvamagomedova2004
4117,,налог,873,TAX,НАЛО'К,kara1474,kptmagomedovakhalidova2001
6851,,налог,873,TAX,магъа'ло,akhv1239,akvmagomedovaabdulayeva2007
6557,,намерение,1162,INTENTION,КЪÁС̅И,tind1238,tinmagomedova2003
3616,,намерение,1162,INTENTION,КЪÁССИ,ghod1238,gdosaidova2006
6200,,намерение,1162,INTENTION,КЪАСД,bagv1239,kvamagomedova2004
5080,,намерение,1162,INTENTION,къа'с̄и,akhv1239,akvmagomedovaabdulayeva2007
3044,,намерение; желание,1162,INTENTION,КЪАС¯,kara1474,kptmagomedovakhalidova2001
911,,нанимать,3213,HIRE OR RENT,Б/ИККИ́,ghod1238,gdosaidova2006
442,,нанимать,3213,HIRE OR RENT,Б/АЦ¯|/А'ᴴЛЪА,kara1474,kptmagomedovakhalidova2001
1609,,нанимать,3213,HIRE OR RENT,б/ихьу'/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
4875,,напильник,3407,FILE (TOOL),УХТӀИР,andi1255,anisalimov2010
142,,напильник,3407,FILE (TOOL),ÁЛБАСА,tind1238,tinmagomedova2003
4806,,напильник,3407,FILE (TOOL),ÓХТУР,ghod1238,gdosaidova2006
7925,,напильник,3407,FILE (TOOL),ÓХТИРО,bagv1239,kvamagomedova2004
12262,,напильник,3407,FILE (TOOL),ча'ра,akhv1239,akvmagomedovaabdulayeva2007
11354,,напиток,731,BEVERAGE,Ц̄ṒБЕЙĀ,tind1238,tinmagomedova2003
9178,,напиток,731,BEVERAGE,̄С̄IАР̄́ОБОДОБ¹,bagv1239,kvamagomedova2004
1221,,наполняться; качаться,0,<NA>,ГЬАРГЬАДУННУ,andi1255,anisalimov2010
4987,,напрасно,1765,IN VAIN,ГIАЙÁЙА/ГIАЙÉЙА,tind1238,tinmagomedova2003
2330,,напрасно,1765,IN VAIN,ГIАДÁДА,ghod1238,gdosaidova2006
4416,,напрасно,1765,IN VAIN,ГIАДÁДА,bagv1239,kvamagomedova2004
5169,,напрасно,1765,IN VAIN,къва'рагIеᴴголъI/е̄/гье,akhv1239,akvmagomedovaabdulayeva2007
43,,напрасно; зря,1765,IN VAIN,АДАДА,andi1255,anisalimov2010
4848,,народ,789,PEOPLE,УММАТИ,andi1255,anisalimov2010
41,,народ,789,PEOPLE,ÁГЬУЛУ,ghod1238,gdosaidova2006
6049,,народ,789,PEOPLE,КЪАВМ/КЪАМ,bagv1239,kvamagomedova2004
10143,,народ,789,PEOPLE,ха'къи,akhv1239,akvmagomedovaabdulayeva2007
5238,,народ; люди; толпа,789,PEOPLE,ХА'ЛКЪЕ,kara1474,kptmagomedovakhalidova2001
9974,,народ; племя,789,PEOPLE,У́МАТА,tind1238,tinmagomedova2003
924,,нарыв,793,BOIL (OF SKIN),БАТṒБЕЙĀ,tind1238,tinmagomedova2003
893,,нарыв,793,BOIL (OF SKIN),БАТУЙÓ/Б/ОДОБ,bagv1239,kvamagomedova2004
1362,,нарыв,793,BOIL (OF SKIN),би'гъве,akhv1239,akvmagomedovaabdulayeva2007
8992,,насекомое,620,INSECT,РУХIЧIÁГОЛЪАР,tind1238,tinmagomedova2003
5361,,насекомое,620,INSECT,РУ́ХIЧIАГОЛЪИ,ghod1238,gdosaidova2006
8736,,насекомое,620,INSECT,Р́УХIЧIАГОЛГЬАР,bagv1239,kvamagomedova2004
2397,,насекомое,620,INSECT,ЖУЖУ'КА,kara1474,kptmagomedovakhalidova2001
3851,,насекомое,620,INSECT,жожо',akhv1239,akvmagomedovaabdulayeva2007
4171,,насилие,2976,VIOLENCE,ГЬАЛА-ЗУ́ЛМУ,tind1238,tinmagomedova2003
2816,,насилие,2976,VIOLENCE,ЗУ́ЛМУ,ghod1238,gdosaidova2006
225,,насилие,2976,VIOLENCE,ÁМРО,bagv1239,kvamagomedova2004
162,,насилие,2976,VIOLENCE,а'муру,akhv1239,akvmagomedovaabdulayeva2007
2496,,насилие; гнет,2976,VIOLENCE,ЗУ'ЛМУ,kara1474,kptmagomedovakhalidova2001
2072,,насилие; тиранство,2976,VIOLENCE,ЗУЛМУ,andi1255,anisalimov2010
1154,,настоящий,1657,TRUE,Б/ÁЦ̄АЙА/Б,tind1238,tinmagomedova2003
5995,,настоящий,1657,TRUE,УᴴУ́ДАЛАССУ,ghod1238,gdosaidova2006
835,,настоящий,1657,TRUE,Б/Á̄С̄IАДА/Б/Б/Á̄С̄IАРА/Б,bagv1239,kvamagomedova2004
5214,,настоящий,1657,TRUE,У'ИГО-УᴴГОЙА/Б,kara1474,kptmagomedovakhalidova2001
9915,,настоящий,1657,TRUE,тIуба'лада/б/е,akhv1239,akvmagomedovaabdulayeva2007
370,,натягивать,214,STRETCH,Б/ÁЛАЛИ,ghod1238,gdosaidova2006
4852,,натягивать,214,STRETCH,ДИМД́ИМИДА/ЙЛА,bagv1239,kvamagomedova2004
3580,,натягивать,214,STRETCH,дане'гъо̄рулъIа,akhv1239,akvmagomedovaabdulayeva2007
2932,,научить,709,TEACH,КУЦА¯'/ЛЪА,kara1474,kptmagomedovakhalidova2001
524,,находить,719,FIND,БИСОННУ,andi1255,anisalimov2010
2352,,находить,719,FIND,Б/ИС/Ā́ᴴЙЛЪ’А,tind1238,tinmagomedova2003
966,,находить,719,FIND,Б/И́САНИ,ghod1238,gdosaidova2006
2014,,находить,719,FIND,Б/ИСÁ/ЙНА,bagv1239,kvamagomedova2004
7539,,находить,719,FIND,м/ичо̄'/нулъIа,akhv1239,akvmagomedovaabdulayeva2007
919,,находить; отыскивать; обнаруживать; доставать; добывать,719,FIND,Б/ИСА¯'ᴴ/ЛЪА,kara1474,kptmagomedovakhalidova2001
213,,начало,1557,BEGINNING,БАЙБИХЬИ,andi1255,anisalimov2010
525,,начало,1557,BEGINNING,БАГЪÁРИЙАР,tind1238,tinmagomedova2003
634,,начало,3447,BEGIN OR START,БАЙБИ́ХЬИЙАР,tind1238,tinmagomedova2003
291,,начало,1557,BEGINNING,БАЙБИ́ХЬИ,ghod1238,gdosaidova2006
382,,начало,1557,BEGINNING,ÁЩАР,bagv1239,kvamagomedova2004
205,,начало,1557,BEGINNING,БА'ЙБИХЬА¯Р,kara1474,kptmagomedovakhalidova2001
463,,начало,1557,BEGINNING,б/агъа'рилайе,akhv1239,akvmagomedovaabdulayeva2007
1119,,начальник,2930,BOSS,ГЬАКИМ,andi1255,anisalimov2010
4727,,начальник,2930,BOSS,НАЧÁЛИКI/И,ghod1238,gdosaidova2006
11510,,начальник,2930,BOSS,хIаᴴки',akhv1239,akvmagomedovaabdulayeva2007
15,,начать,1806,BEGIN,АБЖИДУ,andi1255,anisalimov2010
5617,,начать; начинать,3447,BEGIN OR START,ЧИРУ,andi1255,anisalimov2010
286,,начинать,3447,BEGIN OR START,Б/ÁИЧIАЛИ,ghod1238,gdosaidova2006
396,,начинать,3447,BEGIN OR START,ÁЩИ/ЛА,bagv1239,kvamagomedova2004
644,,начинать,3447,BEGIN OR START,б/а'лъу/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
204,,начинать; приступать к чему-то,3447,BEGIN OR START,БАЙБИХЬА¯'/ЛЪА,kara1474,kptmagomedovakhalidova2001
1131,,начинать; стать,1990,BECOME,Б/ОЛ|/А'ЛЪА¹,kara1474,kptmagomedovakhalidova2001
4646,,не,1240,NOT,ГЬИ́КI’И,tind1238,tinmagomedova2003
1460,,не,1240,NOT,-ВУ́ЧИ,ghod1238,gdosaidova2006
1210,,не,1240,NOT,БÁ̄ГЪИ,bagv1239,kvamagomedova2004
6322,,не,1240,NOT,Ч|Е,kara1474,kptmagomedovakhalidova2001
10067,,не,1240,NOT,уъу'на,akhv1239,akvmagomedovaabdulayeva2007
4094,,небо,1732,SKY,РЕШИН,andi1255,anisalimov2010
8761,,небо,1732,SKY,РÉГЬАН/РÉГЬЕН²,tind1238,tinmagomedova2003
5275,,небо,1732,SKY,РЕШИ́Н,ghod1238,gdosaidova2006
8585,,небо,1732,SKY,РÉШЕН,bagv1239,kvamagomedova2004
4542,,небо,1732,SKY,РЕШИ'Н¹,kara1474,kptmagomedovakhalidova2001
8573,,небо,1732,SKY,ре'ше,akhv1239,akvmagomedovaabdulayeva2007
3977,,небольшой; маленький,1246,SMALL,МИК|ВАЧО'/Б,kara1474,kptmagomedovakhalidova2001
3746,,невеста; сноха; жена родственника; новобрачная,1057,DAUGHTER-IN-LAW,НУСА,andi1255,anisalimov2010
8200,,невестка,1057,DAUGHTER-IN-LAW,НУ́СА,tind1238,tinmagomedova2003
2554,,невестка,1057,DAUGHTER-IN-LAW,ДАНДИ́ЙА/Й,ghod1238,gdosaidova2006
7942,,невестка,1057,DAUGHTER-IN-LAW,нуша',akhv1239,akvmagomedovaabdulayeva2007
4470,,невиновный,90,INNOCENT,ГIÁЙБВАЧIУ/БА,bagv1239,kvamagomedova2004
1528,,неделя,1469,WEEK,ГЬОКЬУ,andi1255,anisalimov2010
4116,,неделя,1469,WEEK,ГЬÁКЬУ¹,tind1238,tinmagomedova2003
1846,,неделя,1469,WEEK,ГЬАКЬ/У́,ghod1238,gdosaidova2006
3671,,неделя,1469,WEEK,ГЬАКЬВ³,bagv1239,kvamagomedova2004
1665,,неделя,1469,WEEK,ГЬА'КЬУ¹,kara1474,kptmagomedovakhalidova2001
102,,неделя,1469,WEEK,а'кьо,akhv1239,akvmagomedovaabdulayeva2007
2259,,недуг; болезнь,1847,SICK,Г|У'ЗРУ,kara1474,kptmagomedovakhalidova2001
9198,,нежный,1954,GENTLE,табада/б/е,akhv1239,akvmagomedovaabdulayeva2007
2320,,незрелый,1958,UNRIPE,Б/ИЪАЧÍУ/Б,bagv1239,kvamagomedova2004
9070,,некий,1241,SOME,СЕ/Б,tind1238,tinmagomedova2003
5023,,некий,1241,SOME,ПУЛÁНА/Б,ghod1238,gdosaidova2006
8161,,некий,1241,SOME,пулаᴴ'да/бе,akhv1239,akvmagomedovaabdulayeva2007
3924,,некий; какой-то,1241,SOME,ПУЛАН,andi1255,anisalimov2010
4750,,некрасивый; неприглядный; безобразный; уродливый,1548,UGLY,СУРО'/Б,kara1474,kptmagomedovakhalidova2001
4136,,немедленно,1963,IMMEDIATELY,ЛЕКIУ́БИГЪИЧIА,ghod1238,gdosaidova2006
2478,,немного,2924,A LITTLE,КОЛЪИ,andi1255,anisalimov2010
4210,,немного,2924,A LITTLE,ГЬАТУ́/Б,tind1238,tinmagomedova2003
3292,,немного,2924,A LITTLE,КВАЛЪИ́-БИШИ,ghod1238,gdosaidova2006
3839,,немного,2924,A LITTLE,ГЬАТ́У/Б,bagv1239,kvamagomedova2004
431,,немного,2924,A LITTLE,аᴴча'дабе,akhv1239,akvmagomedovaabdulayeva2007
3980,,немного; мало,2924,A LITTLE,МИК|И',kara1474,kptmagomedovakhalidova2001
4583,,немой,1666,MUTE,МИЦЦИ́БИИЧIИБУ,ghod1238,gdosaidova2006
1066,,ненавидеть,1607,HATE,ГЪУНКУННУ,andi1255,anisalimov2010
5306,,ненавидеть,1607,HATE,РИХИ́ᴴ,ghod1238,gdosaidova2006
1541,,необходимость,643,NEED (NOUN),Б/ÈЛIАР¹,tind1238,tinmagomedova2003
3655,,необходимость,643,NEED (NOUN),КЪВАРÁГIИЛ,ghod1238,gdosaidova2006
1411,,необходимость,643,NEED (NOUN),Б/ÉЛЪАР²,bagv1239,kvamagomedova2004
5157,,необходимость,643,NEED (NOUN),къва'рагIе,akhv1239,akvmagomedovaabdulayeva2007
2695,,непонятный,1764,OBSCURE,БУЛГЬАᴴТ́У/Б,bagv1239,kvamagomedova2004
4485,,неправильный,1390,WRONG,МÉКЪАБ,ghod1238,gdosaidova2006
3024,,неправильный,1390,WRONG,гьере'с̄ида/б/е,akhv1239,akvmagomedovaabdulayeva2007
3147,?,неправильный; плохой,1390,WRONG,ЛЕКЪИ,andi1255,anisalimov2010
9071,,несколько,1241,SOME,СЕ/Б,tind1238,tinmagomedova2003
6626,,несколько,1241,SOME,ЦЕБ-КIÉДА,ghod1238,gdosaidova2006
11197,,несколько,1241,SOME,ЦЕ/Б/ЧВÁМГОБАЛА,bagv1239,kvamagomedova2004
5872,,несколько,1241,SOME,ЦЕ/Б-К|Е'ДА,kara1474,kptmagomedovakhalidova2001
12238,,несколько,1241,SOME,ча'мис̄а,akhv1239,akvmagomedovaabdulayeva2007
547,,нести,700,CARRY,Б/ÁЧЧИДИ,ghod1238,gdosaidova2006
1167,,нести,700,CARRY,Б/ÁЧИДИ/ЛА,bagv1239,kvamagomedova2004
2441,,нести (яйцо),412,CARRY IN HAND,гу'рулъIа,akhv1239,akvmagomedovaabdulayeva2007
458,,нести; таскать,412,CARRY IN HAND,Б/А'Ч¯В/А¯ЛЪА,kara1474,kptmagomedovakhalidova2001
1257,,несчастье; горе,1668,GRIEF,ВАЛ¯А'Р-ВАЙ,kara1474,kptmagomedovakhalidova2001
33,,нет,1269,NO,АГЬ,andi1255,anisalimov2010
501,,нет,1269,NO,ÁᴴЪАᴴ,tind1238,tinmagomedova2003
2831,,нет,1269,NO,ИВУ́ЧИ,ghod1238,gdosaidova2006
6708,,нет,1269,NO,КЬИᴴКI,bagv1239,kvamagomedova2004
2328,,нет,1269,NO,г/о/лъI/е',akhv1239,akvmagomedovaabdulayeva2007
1782,,нет; не существует; не присутствует; не находится;,1269,NO,ГЬАЧ|Е',kara1474,kptmagomedovakhalidova2001
557,,неудача,56,BAD LUCK,ба'какъелъе,akhv1239,akvmagomedovaabdulayeva2007
4611,,ниже,2094,DOWN OR BELOW,ГЬИ́КЬАХЪВА,tind1238,tinmagomedova2003
2093,,ниже,2094,DOWN OR BELOW,ГЬИКЬИЛЪУ́,ghod1238,gdosaidova2006
4212,,ниже,2094,DOWN OR BELOW,ГЬ́ИКЬĀР,bagv1239,kvamagomedova2004
1381,,низ,690,BOTTOM,ГЬИКЬУЛЪИР,andi1255,anisalimov2010
4395,,низ,690,BOTTOM,иᴴх̄и,akhv1239,akvmagomedovaabdulayeva2007
3086,,низкий; низкого роста; короткий,1645,SHORT,ЛАГУКЪИ,andi1255,anisalimov2010
3779,,никогда,1656,NEVER,ОНЩИГУЛО,andi1255,anisalimov2010
4688,,никогда,1656,NEVER,ГЬИ́ᴴДАЙĀ,tind1238,tinmagomedova2003
1,,никогда,1656,NEVER,АБÁДАЛIИ,ghod1238,gdosaidova2006
8,,никогда,1656,NEVER,АБАДИН–АБАД́А̄Л̄ЪИР,bagv1239,kvamagomedova2004
1976,,никогда,1656,NEVER,ГЬИᴴДА'ЛАГВАЛ,kara1474,kptmagomedovakhalidova2001
12651,,никогда,1656,NEVER,чуᴴдала,akhv1239,akvmagomedovaabdulayeva2007
4027,,нитка,1161,THREAD,РЕКУН,andi1255,anisalimov2010
6121,,нитка,1161,THREAD,КВÁР/У,tind1238,tinmagomedova2003
5829,,нитка,1161,THREAD,КВАР,bagv1239,kvamagomedova2004
4666,,нитка,1161,THREAD,ква'ри,akhv1239,akvmagomedovaabdulayeva2007
4555,,нищий,1934,BEGGAR,МИСКИ́НЧИ,ghod1238,gdosaidova2006
4975,,нищий; попрошайка,1934,BEGGAR,ХОХОЛ,andi1255,anisalimov2010
5347,,новый,1231,NEW,ЦӀИВ,andi1255,anisalimov2010
956,,новый,1231,NEW,БАТIḖ/Б,tind1238,tinmagomedova2003
6757,,новый,1231,NEW,ЦIИᴴВУ́,ghod1238,gdosaidova2006
930,,новый,1231,NEW,Б/АТIÉ̄С–ЦIИНУ/Б,bagv1239,kvamagomedova2004
5964,,новый,1231,NEW,Ц|ИЙО/М,kara1474,kptmagomedovakhalidova2001
494,,новый,1231,NEW,ба'гьас̄ечIиᴴдалIи,akhv1239,akvmagomedovaabdulayeva2007
2442,,нога,2098,FOOT OR LEG,КИЦӀИ,andi1255,anisalimov2010
2911,,нога,2098,FOOT OR LEG,КЬОННО,andi1255,anisalimov2010
6150,,нога,2098,FOOT OR LEG,КВÀᴴЩА,tind1238,tinmagomedova2003
4524,,нога,2098,FOOT OR LEG,МИ́ЛЛА,ghod1238,gdosaidova2006
7292,,нога,2098,FOOT OR LEG,ЩУНКI/Я,ghod1238,gdosaidova2006
7457,,нога,2098,FOOT OR LEG,М́ИЛГЬА¹,bagv1239,kvamagomedova2004
6561,,нога,2098,FOOT OR LEG,ЩУᴴК|А',kara1474,kptmagomedovakhalidova2001
3472,,нога,1297,LEG,гIиᴴ'йа,akhv1239,akvmagomedovaabdulayeva2007
